,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
0,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,24903404.0,,,,24903404.0,,8935041,,,0
1,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,68215440.0,,,,68215440.0,,19813798,,,0
2,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,12969687.0,,,,12969687.0,,4949269,,,0
3,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,18903948.0,,,,18903948.0,,5367203,,,0
4,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,282755424.0,,,,282755424.0,,102567976,,,0
5,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,81783376.0,,,,81783376.0,,28862840,,,0
6,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,25949226.0,,,,25949226.0,,10865950,,,0
7,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,100572312.0,,,,100572312.0,,34731136,,,0
8,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,121617888.0,,,,121617888.0,,50981648,,,0
9,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,265894192.0,,,,265894192.0,,91745344,,,0
10,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,30304344.0,,,,30304344.0,,12666163,,,0
11,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,100069888.0,,,,100069888.0,,34034476,,,0
12,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2000000.0,,,,2000000.0,,680000,,,0
13,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,105676160.0,,,,105676160.0,,47164896,,,0
14,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,248281984.0,,,,248281984.0,,110991504,,,0
15,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,4000000.0,,,,4000000.0,,1900000,,,0
16,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,17211020.0,,,,17211020.0,,8294533,,,0
17,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,47331252.0,,,,47331252.0,,16695048,,,0
18,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9438187.0,,,,9438187.0,,3847284,,,0
19,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,47969136.0,,,,47969136.0,,31179326,,,0
20,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,140235440.0,,,,140235440.0,,86196200,,,0
21,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1814500.0,,,,1814500.0,,16928078,,,0
22,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,12378425.0,,,,12378425.0,,7240354,,,0
23,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,227378.0,,,,227378.0,,237567,,,0
24,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9172308.0,,,,9172308.0,,5316660,,,0
25,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,825250.0,,,,825250.0,,625451,,,0
26,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,889272.0,,,,889272.0,,743369,,,0
27,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,21061.0,,,,21061.0,,87689,,,0
28,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,266567360.0,,,,266567360.0,,206145920,,,0
29,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,366000.0,,,,366000.0,,1559648,,,0
30,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,15059768.0,,,,15059768.0,,12689069,,,0
31,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,20160.0,,,,20160.0,,16832,,,0
32,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,81687.0,,,,81687.0,,73760,,,0
33,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,273327680.0,,,,273327680.0,,220744096,,,0
34,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,235179.0,,,,235179.0,,217568,,,0
35,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,3339823.0,,,,3339823.0,,2494446,,,0
36,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,93405.0,,,,93405.0,,135925,,,0
37,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,207404752.0,,,,207404752.0,,161828704,,,0
38,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,400000.0,,,,400000.0,,193770,,,0
39,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,59417.0,,,,59417.0,,78304,,,0
40,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,466851.0,,,,466851.0,,478372,,,0
41,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,3046750.0,,,,3046750.0,,2178922,,,0
42,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,15187.0,,,,15187.0,,25145,,,0
43,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,57601.0,,,,57601.0,,78527,,,0
44,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,163006.0,,,,163006.0,,179867,,,0
45,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,196359232.0,,,,196359232.0,,198042960,,,0
46,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,2016000.0,,,,2016000.0,,2090187,,,0
47,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,1163562.0,,,,1163562.0,,1161112,,,0
48,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,111776.0,,,,111776.0,,104529,,,0
49,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,1168710.0,,,,1168710.0,,1792076,,,0
50,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,915124.0,,,,915124.0,,1384347,,,0
51,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,4874.0,,,,4874.0,,8761,,,0
52,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,217621.0,,,,217621.0,,258827,,,0
53,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,822187.0,,,,822187.0,,1376213,,,0
54,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,145284176.0,,,,145284176.0,,206540656,,,0
55,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,5937203.0,,,,5937203.0,,7793251,,,0
56,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,3647386.0,,,,3647386.0,,5017590,,,0
57,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,4001,"Natural rubber and gums, in primary form, plates, etc",8,Weight in kilograms,60480.0,,,,60480.0,,75600,,,0
58,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,7.0,,,,7.0,,26552,,,0
59,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,11602.0,,,,11602.0,,134451904,,,0
60,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,10697.0,,,,10697.0,,118738896,,,0
61,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,12473.0,,,,12473.0,,140397760,,,0
62,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,10142.0,,,,10142.0,,123031464,,,0
63,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,2765.0,,,,2765.0,,34422808,,,0
64,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7108,"Gold, unwrought, semi-manufactured, powder form",8,Weight in kilograms,10.0,,,,10.0,,124477,,,0
65,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,8187.0,,,,8187.0,,84532,,,0
66,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,79894.0,,,,79894.0,,366253,,,0
67,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,10312.0,,,,10312.0,,98676,,,0
68,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,390546.0,,,,390546.0,,2018293,,,0
69,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,3000.0,,,,3000.0,,18011,,,0
70,H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,40773.0,,,,40773.0,,244824,,,0
71,H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,2500.0,,,,2500.0,,31966,,,0
72,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,241975.0,,,,241975.0,,1208365,,,0
73,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1312.0,,,,1312.0,,9655,,,0
74,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,6108.0,,,,6108.0,,90791,,,0
75,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,272.0,,,,272.0,,21204,,,0
76,H0,1992,1992,1992,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,848750.0,,,,848750.0,,4759894,,,0
77,H0,1992,1992,1992,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,750.0,,,,750.0,,20492,,,0
78,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,648.0,,,,648.0,,8346,,,0
79,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,157218.0,,,,157218.0,,807518,,,0
80,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1500.0,,,,1500.0,,14772,,,0
81,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,14241.0,,,,14241.0,,241217,,,0
82,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,26241.0,,,,26241.0,,157497,,,0
83,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1812.0,,,,1812.0,,2389,,,0
84,H0,1993,1993,1993,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,2010763.0,,,,2010763.0,,12096809,,,0
85,H0,1993,1993,1993,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1000.0,,,,1000.0,,28807,,,0
86,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,5109.0,,,,5109.0,,78509,,,0
87,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,787573.0,,,,787573.0,,4637816,,,0
88,H0,1994,1994,1994,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,8187.0,,,,8187.0,,308223,,,0
89,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,7608.0,,,,7608.0,,29524,,,0
90,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1871940.0,,,,1871940.0,,10060302,,,0
91,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,4562.0,,,,4562.0,,34369,,,0
92,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1960875.0,,,,1960875.0,,11673464,,,0
93,H0,1995,1995,1995,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,35894.0,,,,35894.0,,783614,,,0
94,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,54570.0,,,,54570.0,,378250,,,0
95,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1107187.0,,,,1107187.0,,7340887,,,0
96,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,1312.0,,,,1312.0,,5350,,,0
97,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,250000.0,,,,250000.0,,108542,,,0
98,H0,1995,1995,1995,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1992000.0,,,,1992000.0,,1395958,,,0
99,H0,1994,1994,1994,4,0,2,Export,360,Indonesia,IDN,418,Lao People's Dem. Rep.,LAO,,,,,,,,8703,Motor vehicles for transport of persons (except buses,8,Weight in kilograms,11625.0,,,,11625.0,,62587,,,0
100,H1,1996,1996,1996,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,88738160.0,,,,88738160.0,,51026076,,,0
101,H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,163280320.0,,,,163280320.0,,79893056,,,0
102,H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,63261.0,,,,63261.0,,50975,,,0
103,H1,1996,1996,1996,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,18776866.0,,,,18776866.0,,10046395,,,0
104,H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,31129632.0,,,,31129632.0,,17262436,,,0
105,H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,12754335.0,,,,12754335.0,,7106219,,,0
106,H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,4500000.0,,,,4500000.0,,2238750,,,0
107,H1,1997,1997,1997,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,79222496.0,,,,79222496.0,,48489072,,,0
108,H1,1997,1997,1997,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,260218192.0,,,,260218192.0,,127307416,,,0
109,H1,1997,1997,1997,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,12341522.0,,,,12341522.0,,6795766,,,0
110,H1,1997,1997,1997,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,41979064.0,,,,41979064.0,,19874034,,,0
111,H1,1997,1997,1997,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,6657003.0,,,,6657003.0,,4097820,,,0
112,H1,1997,1997,1997,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,51000.0,,,,51000.0,,32639,,,0
113,H1,1998,1998,1998,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11744421.0,,,,11744421.0,,4558869,,,0
114,H1,1998,1998,1998,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,256488560.0,,,,256488560.0,,123920680,,,0
115,H1,1998,1998,1998,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,4498609.0,,,,4498609.0,,2587200,,,0
116,H1,1998,1998,1998,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,25061054.0,,,,25061054.0,,14779597,,,0
117,H1,1998,1998,1998,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,3590500.0,,,,3590500.0,,2603500,,,0
118,H1,1999,1999,1999,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,320250.0,,,,320250.0,,282579,,,0
119,H1,1999,1999,1999,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,245851500.0,,,,245851500.0,,77042951,,,0
120,H1,1999,1999,1999,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,933812.0,,,,933812.0,,181378,,,0
121,H1,1999,1999,1999,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1250937.0,,,,1250937.0,,178677,,,0
122,H1,1999,1999,1999,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,92035273.0,,,,92035273.0,,28691518,,,0
123,H1,1999,1999,1999,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,13795000.0,,,,13795000.0,,4473860,,,0
124,H1,1999,1999,1999,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,8312.0,,,,8312.0,,4194,,,0
