,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
67,H1,2000,2000,2000,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,1155396.0,0.0,0.0,0.0,1155396.0,0.0,750865,0.0,0.0,0
139,H1,2000,2000,2000,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,2600.0,0.0,40973,0.0,0.0,0
89,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,52000.0,0.0,0.0,0.0,52000.0,0.0,1300,0.0,0.0,0
27,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,453776.0,0.0,0.0,0.0,453776.0,0.0,224283,0.0,0.0,0
71,H1,2000,2000,2000,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,14417464.0,0.0,0.0,0.0,14417464.0,0.0,8906103,0.0,0.0,0
30,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,42312000.0,0.0,0.0,0.0,42312000.0,0.0,12158415,0.0,0.0,0
31,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,2260070.0,0.0,0.0,0.0,2260070.0,0.0,652024,0.0,0.0,0
29,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,273322475.0,0.0,0.0,0.0,273322475.0,0.0,72828058,0.0,0.0,0
92,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,55000.0,0.0,0.0,0.0,55000.0,0.0,42982,0.0,0.0,0
91,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,14668301.0,0.0,0.0,0.0,14668301.0,0.0,1482556,0.0,0.0,0
90,H1,2000,2000,2000,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,18.0,0.0,0.0,0.0,18.0,0.0,208,0.0,0.0,0
93,H1,2000,2000,2000,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,280.0,0.0,0.0,0.0,280.0,0.0,216,0.0,0.0,0
831,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,18486.0,0.0,0.0,0.0,18486.0,0.0,143102950,0.0,0.0,0
827,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,14500.0,0.0,0.0,0.0,14500.0,0.0,9215,0.0,0.0,0
828,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,42421.0,0.0,0.0,0.0,42421.0,0.0,2690,0.0,0.0,0
826,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,10735031.0,0.0,0.0,0.0,10735031.0,0.0,1183995,0.0,0.0,0
829,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,903.0,0.0,0.0,0.0,903.0,0.0,7913889,0.0,0.0,0
830,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,10.0,0.0,0.0,0.0,10.0,0.0,2057,0.0,0.0,0
832,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,9447.0,0.0,0.0,0.0,9447.0,0.0,81581149,0.0,0.0,0
841,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,98.0,0.0,0.0,0.0,123601.0,0.0,1088999,0.0,0.0,2
834,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,4.0,0.0,0.0,0.0,7753.0,0.0,44586,0.0,0.0,2
835,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,3.0,0.0,0.0,0.0,36000.0,0.0,9000,0.0,0.0,2
836,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,2.0,0.0,0.0,0.0,2080.0,0.0,20580,0.0,0.0,2
838,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,13.0,0.0,0.0,0.0,12236.0,0.0,193872,0.0,0.0,2
839,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,2.0,0.0,0.0,0.0,5736.0,0.0,37131,0.0,0.0,2
840,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,135.0,0.0,0.0,0.0,342289.0,0.0,1397931,0.0,0.0,2
825,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,507.0,0.0,0.0,0.0,507.0,0.0,2266,0.0,0.0,0
833,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,8.0,0.0,0.0,0.0,99683.0,0.0,170135,0.0,0.0,2
837,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,241.0,0.0,0.0,0.0,307583.0,0.0,5094885,0.0,0.0,2
820,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,1570855.0,0.0,0.0,0.0,1570855.0,0.0,819940,0.0,0.0,0
823,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,56963.0,0.0,0.0,0.0,56963.0,0.0,255894,0.0,0.0,0
808,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,86960.0,0.0,0.0,0.0,86960.0,0.0,35971,0.0,0.0,0
809,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,78323071.0,0.0,0.0,0.0,78323071.0,0.0,16815745,0.0,0.0,0
810,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,10048555.0,0.0,0.0,0.0,10048555.0,0.0,2371701,0.0,0.0,0
811,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,18144.0,0.0,0.0,0.0,18144.0,0.0,3950,0.0,0.0,0
812,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,327016755.0,0.0,0.0,0.0,327016755.0,0.0,69855041,0.0,0.0,0
813,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,21970448.0,0.0,0.0,0.0,21970448.0,0.0,5477353,0.0,0.0,0
814,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,500000.0,0.0,0.0,0.0,500000.0,0.0,97500,0.0,0.0,0
824,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,10389511.0,0.0,0.0,0.0,10389511.0,0.0,919188,0.0,0.0,0
816,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4248126.0,0.0,0.0,0.0,4248126.0,0.0,2711283,0.0,0.0,0
817,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,876433.0,0.0,0.0,0.0,876433.0,0.0,719908,0.0,0.0,0
818,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,226934.0,0.0,0.0,0.0,226934.0,0.0,603896,0.0,0.0,0
819,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,78387411.0,0.0,0.0,0.0,78387411.0,0.0,43918016,0.0,0.0,0
821,H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,84100.0,0.0,0.0,0.0,84100.0,0.0,41359,0.0,0.0,0
815,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3157034.0,0.0,0.0,0.0,3157034.0,0.0,1869839,0.0,0.0,0
822,H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3128595.0,0.0,0.0,0.0,3128595.0,0.0,1785774,0.0,0.0,0
863,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,18046.0,0.0,0.0,0.0,18046.0,0.0,5901,0.0,0.0,0
864,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,96090.0,0.0,0.0,0.0,96090.0,0.0,9116,0.0,0.0,0
865,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,193.0,0.0,0.0,0.0,193.0,0.0,1136,0.0,0.0,0
866,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,3929.0,0.0,0.0,0.0,3929.0,0.0,27178924,0.0,0.0,0
867,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,2.0,0.0,0.0,0.0,2.0,0.0,3758,0.0,0.0,0
868,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,6195.0,0.0,0.0,0.0,6195.0,0.0,60276703,0.0,0.0,0
871,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,149.0,0.0,0.0,0.0,589295.0,0.0,3148397,0.0,0.0,2
870,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,178.0,0.0,0.0,0.0,268903.0,0.0,2297531,0.0,0.0,2
862,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,10553642.0,0.0,0.0,0.0,10553642.0,0.0,1145622,0.0,0.0,0
872,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,6.0,0.0,0.0,0.0,19027.0,0.0,110601,0.0,0.0,2
873,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,3.0,0.0,0.0,0.0,44000.0,0.0,12602,0.0,0.0,2
874,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,2.0,0.0,0.0,0.0,16672.0,0.0,28806,0.0,0.0,2
875,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,692.0,0.0,0.0,0.0,954274.0,0.0,8837640,0.0,0.0,2
869,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,26.0,0.0,0.0,0.0,52001.0,0.0,161767,0.0,0.0,2
861,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,4411.0,0.0,0.0,0.0,4411.0,0.0,3085,0.0,0.0,0
858,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,267161.0,0.0,0.0,0.0,267161.0,0.0,841222,0.0,0.0,0
859,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,11999321.0,0.0,0.0,0.0,11999321.0,0.0,1066144,0.0,0.0,0
857,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5368578.0,0.0,0.0,0.0,5368578.0,0.0,3067737,0.0,0.0,0
856,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,198064.0,0.0,0.0,0.0,198064.0,0.0,135917,0.0,0.0,0
855,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,1521800.0,0.0,0.0,0.0,1521800.0,0.0,841650,0.0,0.0,0
854,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,72651231.0,0.0,0.0,0.0,72651231.0,0.0,54261245,0.0,0.0,0
876,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,1263.0,0.0,0.0,0.0,983240.0,0.0,9829587,0.0,0.0,2
852,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,584718.0,0.0,0.0,0.0,584718.0,0.0,1123183,0.0,0.0,0
851,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,20000.0,0.0,0.0,0.0,20000.0,0.0,17000,0.0,0.0,0
850,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,586066.0,0.0,0.0,0.0,586066.0,0.0,1276824,0.0,0.0,0
849,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2382600.0,0.0,0.0,0.0,2382600.0,0.0,1243532,0.0,0.0,0
848,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,23350.0,0.0,0.0,0.0,23350.0,0.0,18953,0.0,0.0,0
847,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,15135232.0,0.0,0.0,0.0,15135232.0,0.0,5847612,0.0,0.0,0
846,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,371531243.0,0.0,0.0,0.0,371531243.0,0.0,116847635,0.0,0.0,0
845,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,225243.0,0.0,0.0,0.0,225243.0,0.0,98576,0.0,0.0,0
860,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17530.0,0.0,0.0,0.0,17530.0,0.0,3808,0.0,0.0,0
853,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,58053.0,0.0,0.0,0.0,58053.0,0.0,108654,0.0,0.0,0
843,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,404968789.0,0.0,0.0,0.0,404968789.0,0.0,130420365,0.0,0.0,0
844,H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,4172508.0,0.0,0.0,0.0,4172508.0,0.0,2171728,0.0,0.0,0
842,H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,6006160.0,0.0,0.0,0.0,6006160.0,0.0,1844991,0.0,0.0,0
879,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,4156945.0,0.0,0.0,0.0,4156945.0,0.0,2554280,0.0,0.0,0
892,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,14306.0,0.0,0.0,0.0,14306.0,0.0,230308,0.0,0.0,0
891,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,1943720.0,0.0,0.0,0.0,1943720.0,0.0,1227217,0.0,0.0,0
890,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,326942.0,0.0,0.0,0.0,326942.0,0.0,213262,0.0,0.0,0
889,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3883224.0,0.0,0.0,0.0,3883224.0,0.0,2552300,0.0,0.0,0
888,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,79316592.0,0.0,0.0,0.0,79316592.0,0.0,70686132,0.0,0.0,0
887,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,133537.0,0.0,0.0,0.0,133537.0,0.0,270408,0.0,0.0,0
886,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,625069.0,0.0,0.0,0.0,625069.0,0.0,776866,0.0,0.0,0
884,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2944547.0,0.0,0.0,0.0,2944547.0,0.0,2123764,0.0,0.0,0
893,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17922707.0,0.0,0.0,0.0,17922707.0,0.0,2389523,0.0,0.0,0
883,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,1102038.0,0.0,0.0,0.0,1102038.0,0.0,835200,0.0,0.0,0
882,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,31080716.0,0.0,0.0,0.0,31080716.0,0.0,12538391,0.0,0.0,0
881,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,339226777.0,0.0,0.0,0.0,339226777.0,0.0,125750041,0.0,0.0,0
880,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,172800.0,0.0,0.0,0.0,172800.0,0.0,106539,0.0,0.0,0
878,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,367725240.0,0.0,0.0,0.0,367725240.0,0.0,144115331,0.0,0.0,0
877,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,698752.0,0.0,0.0,0.0,698752.0,0.0,624925,0.0,0.0,0
885,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4381827.0,0.0,0.0,0.0,4381827.0,0.0,4158507,0.0,0.0,0
894,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,68.0,0.0,0.0,0.0,68.0,0.0,395,0.0,0.0,0
904,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,1326.0,0.0,0.0,0.0,2029990.0,0.0,18157356,0.0,0.0,2
896,H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,12371366.0,0.0,0.0,0.0,12371366.0,0.0,1675936,0.0,0.0,0
895,H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,6554.0,0.0,0.0,0.0,6554.0,0.0,45088,0.0,0.0,0
